"","DG_Down","DG_Up","Hippo_Down","Hippo_Up","Int_DdHd","Int_DdHu","Int_DuHd","Int_DuHu","Description"
"GO:0021799",0.167500290650834,0.381697711585589,0.000182844131764094,NA,NA,NA,NA,NA,"cerebral cortex radially oriented cell migration"
"GO:0030809",0.167500290650834,0.741186265449486,0.130685374717853,NA,NA,NA,0.138892944746259,NA,"negative regulation of nucleotide biosynthetic process"
"GO:0031663",0.167500290650834,0.0400301937507197,0.727289553076864,0.131195244675005,0.00774316878643455,0.226284671748645,NA,NA,"lipopolysaccharide-mediated signaling pathway"
"GO:0032148",0.167500290650834,0.741186265449486,0.727289553076864,0.727936493918105,0.125091251361533,NA,NA,NA,"activation of protein kinase B activity"
"GO:0032594",0.167500290650834,0.741186265449486,NA,0.0356796060350906,NA,NA,NA,NA,"protein transport within lipid bilayer"
"GO:0046473",0.167500290650834,0.381697711585589,0.363525988484194,0.727936493918105,NA,NA,0.138892944746259,NA,"phosphatidic acid metabolic process"
"GO:0048169",0.167500290650834,NA,0.727289553076864,NA,NA,NA,NA,NA,"regulation of long-term neuronal synaptic plasticity"
"GO:0048663",0.167500290650834,0.381697711585589,0.727289553076864,0.727936493918105,NA,NA,0.00961388028296829,NA,"neuron fate commitment"
"GO:0050650",0.167500290650834,0.381697711585589,0.00755267459008586,NA,0.125091251361533,NA,NA,NA,"chondroitin sulfate proteoglycan biosynthetic process"
"GO:0060285",0.167500290650834,NA,0.363525988484194,0.364355741140655,NA,NA,NA,NA,"cilium-dependent cell motility"
"GO:0060421",0.167500290650834,NA,NA,0.727936493918105,NA,NA,NA,NA,"positive regulation of heart growth"
"GO:0086004",0.167500290650834,NA,NA,NA,0.125091251361533,NA,NA,0.13693417104227,"regulation of cardiac muscle cell contraction"
"GO:1900372",0.167500290650834,0.741186265449486,0.130685374717853,NA,NA,NA,0.138892944746259,NA,"negative regulation of purine nucleotide biosynthetic process"
"GO:0006487",0.16779530730505,0.986778169325006,0.37944425985213,0.91796033691453,NA,0.560024896697569,0.380322907311727,NA,"protein N-linked glycosylation"
"GO:0006637",0.16779530730505,NA,0.580358057021315,0.91796033691453,NA,0.195683867748824,NA,0.375800512280238,"acyl-CoA metabolic process"
"GO:0035383",0.16779530730505,NA,0.580358057021315,0.91796033691453,NA,0.195683867748824,NA,0.375800512280238,"thioester metabolic process"
"GO:0097435",0.167859026588355,0.0378064233349038,0.719166299435537,0.0583795742332817,0.20465478694453,0.6593387987277,0.930960637475533,0.255856255354063,"supramolecular fiber organization"
"GO:0045137",0.168150970282711,0.329015257419291,0.879847893491984,0.0989788145029332,0.028292746298249,0.721587719731499,0.525400078851008,NA,"development of primary sexual characteristics"
"GO:0071229",0.168150970282711,0.0622468299701421,0.879847893491984,0.60613976048974,0.141269810860338,NA,NA,0.0362358488165371,"cellular response to acid chemical"
"GO:0007517",0.16931575477955,0.565457282810609,0.392596923546908,0.744736635543191,0.350771419731618,0.688272447815497,NA,NA,"muscle organ development"
"GO:0009611",0.169958962007679,0.038720092829304,0.647007020748891,0.00884959980103157,0.0416647403224695,0.303301632044601,0.165100517958594,0.626971234863075,"response to wounding"
"GO:0018108",0.170299950998504,0.351551117913285,0.135096364077338,0.304594843606539,0.688579779408214,0.179641419213338,0.13824565796209,NA,"peptidyl-tyrosine phosphorylation"
"GO:0009267",0.171216809941848,0.219699061641272,0.482594011136468,0.321384926554512,0.115559629206862,0.676716684759739,0.482211604844898,NA,"cellular response to starvation"
"GO:0098727",0.171216809941848,0.355371085674825,0.103628533198654,0.996753093558775,0.444674203699511,NA,NA,NA,"maintenance of cell number"
"GO:0015800",0.171470892372083,0.765850614172625,0.93292966691513,0.0467118716481554,NA,0.0982407180097909,NA,0.263783220506483,"acidic amino acid transport"
"GO:0038094",0.171470892372083,0.0184074040034705,0.121312720979937,0.747543839317223,0.0311193745349744,0.0982407180097909,NA,0.263783220506483,"Fc-gamma receptor signaling pathway"
"GO:1901799",0.173264643935881,0.329953154686769,0.864697273613844,NA,0.185938149377938,0.326276773039748,NA,NA,"negative regulation of proteasomal protein catabolic process"
"GO:0007565",0.173653378124488,0.385717801821212,0.867040959552833,0.533444484260704,0.0912816784299094,0.62468796288801,0.435157826767787,NA,"female pregnancy"
"GO:0071236",0.173653378124488,0.385717801821212,0.867040959552833,0.718215725174807,0.399786398935047,0.62468796288801,NA,0.430234046266776,"cellular response to antibiotic"
"GO:0032092",0.174766700001708,0.464600958793393,0.968409177124842,0.661099696649696,0.0486016862891155,NA,NA,NA,"positive regulation of protein binding"
"GO:0014065",0.175065231322146,0.421394472941921,0.389228224271018,0.921223280141451,0.00906243020833599,0.0494123163471237,0.0835410299077787,NA,"phosphatidylinositol 3-kinase signaling"
"GO:0042552",0.175065231322146,0.132255733277596,0.58991454865883,0.921223280141451,NA,0.199251466563499,NA,NA,"myelination"
"GO:0051701",0.175499126144407,0.319907431283641,0.174458239778804,0.722794726699121,NA,0.0553276933875263,0.203771367367826,0.564518513537946,"interaction with host"
"GO:2001234",0.176291968267309,0.00795283254901055,0.535360233687596,0.393312248225103,0.567264574477898,0.074973551209238,0.608314662978355,0.602696367901543,"negative regulation of apoptotic signaling pathway"
"GO:0000097",0.176316002909436,0.516846189386573,0.503053587936178,0.503688373499035,NA,NA,NA,NA,"sulfur amino acid biosynthetic process"
"GO:0002098",0.176316002909436,NA,0.503053587936178,NA,NA,NA,0.0773243558983236,NA,"tRNA wobble uridine modification"
"GO:0006677",0.176316002909436,NA,0.503053587936178,0.503688373499035,NA,0.128962811996128,NA,NA,"glycosylceramide metabolic process"
"GO:0010447",0.176316002909436,0.155884962638125,0.503053587936178,0.146938887174385,0.00225523193721161,NA,NA,NA,"response to acidic pH"
"GO:0010642",0.176316002909436,0.516846189386573,0.146515986735005,0.503688373499035,NA,NA,NA,NA,"negative regulation of platelet-derived growth factor receptor signaling pathway"
"GO:0010669",0.176316002909436,0.516846189386573,0.146515986735005,0.503688373499035,NA,NA,NA,NA,"epithelial structure maintenance"
"GO:0031000",0.176316002909436,NA,NA,NA,NA,NA,NA,NA,"response to caffeine"
"GO:0031281",0.176316002909436,0.516846189386573,0.146515986735005,NA,NA,NA,NA,NA,"positive regulation of cyclase activity"
"GO:0031646",0.176316002909436,NA,NA,NA,NA,0.128962811996128,NA,NA,"positive regulation of neurological system process"
"GO:0032516",0.176316002909436,NA,NA,NA,NA,NA,NA,NA,"positive regulation of phosphoprotein phosphatase activity"
"GO:0034199",0.176316002909436,0.516846189386573,0.503053587936178,NA,0.0693947169408661,NA,NA,NA,"activation of protein kinase A activity"
"GO:0035584",0.176316002909436,0.155884962638125,0.503053587936178,0.503688373499035,NA,NA,0.0773243558983236,NA,"calcium-mediated signaling using intracellular calcium source"
"GO:0036270",0.176316002909436,NA,NA,NA,NA,NA,NA,NA,"response to diuretic"
"GO:0044030",0.176316002909436,0.516846189386573,0.503053587936178,0.146938887174385,0.0693947169408661,NA,NA,NA,"regulation of DNA methylation"
"GO:0044346",0.176316002909436,NA,0.503053587936178,NA,0.0693947169408661,0.128962811996128,NA,NA,"fibroblast apoptotic process"
"GO:0044827",0.176316002909436,NA,0.503053587936178,0.503688373499035,0.0693947169408661,NA,NA,NA,"modulation by host of viral genome replication"
"GO:0045940",0.176316002909436,NA,NA,NA,0.0693947169408661,NA,NA,NA,"positive regulation of steroid metabolic process"
"GO:0050849",0.176316002909436,0.155884962638125,0.146515986735005,0.146938887174385,0.0693947169408661,NA,NA,NA,"negative regulation of calcium-mediated signaling"
"GO:0055003",0.176316002909436,NA,0.503053587936178,0.503688373499035,NA,NA,NA,NA,"cardiac myofibril assembly"
"GO:0061162",0.176316002909436,NA,0.146515986735005,NA,0.0693947169408661,NA,NA,NA,"establishment of monopolar cell polarity"
"GO:0070884",0.176316002909436,0.516846189386573,0.503053587936178,NA,0.0693947169408661,NA,NA,NA,"regulation of calcineurin-NFAT signaling cascade"
"GO:0071715",0.176316002909436,0.516846189386573,0.503053587936178,NA,NA,NA,NA,NA,"icosanoid transport"
"GO:0097028",0.176316002909436,0.516846189386573,0.503053587936178,0.503688373499035,NA,NA,NA,0.0761954047518963,"dendritic cell differentiation"
"GO:0106056",0.176316002909436,0.516846189386573,0.503053587936178,NA,0.0693947169408661,NA,NA,NA,"regulation of calcineurin-mediated signaling"
"GO:1901571",0.176316002909436,0.516846189386573,0.503053587936178,NA,NA,NA,NA,NA,"fatty acid derivative transport"
"GO:1902074",0.176316002909436,NA,NA,0.0281038637083371,NA,0.128962811996128,NA,0.0761954047518963,"response to salt"
"GO:1903792",0.176316002909436,NA,NA,0.503688373499035,NA,0.128962811996128,NA,NA,"negative regulation of anion transport"
"GO:1904355",0.176316002909436,NA,0.503053587936178,0.146938887174385,0.0693947169408661,NA,NA,0.0761954047518963,"positive regulation of telomere capping"
"GO:2000404",0.176316002909436,0.155884962638125,NA,0.146938887174385,0.0693947169408661,NA,NA,NA,"regulation of T cell migration"
"GO:0051346",0.180325018699173,0.0687177564312148,0.19991877597547,0.00844809342873855,0.385896568634869,0.727860080449252,0.44096936855583,0.180962139511008,"negative regulation of hydrolase activity"
"GO:0003205",0.180400390145105,0.965365943614097,0.214144712397172,0.872240733353745,0.402886784372171,NA,NA,NA,"cardiac chamber development"
"GO:0032410",0.180769049180222,0.531834011147574,0.279057396927223,0.936531057871713,0.246517010353317,NA,NA,NA,"negative regulation of transporter activity"
"GO:0032675",0.180769049180222,0.144271000454245,0.279057396927223,0.75662963639667,0.246517010353317,0.419225920272929,NA,NA,"regulation of interleukin-6 production"
"GO:0043542",0.181024113074757,0.125519180981689,0.849292805843122,0.850374074410299,0.0393818279053194,0.767351071197037,NA,NA,"endothelial cell migration"
"GO:0001539",0.181286764937183,NA,0.381247397459565,0.382099873572856,NA,NA,NA,NA,"cilium or flagellum-dependent cell motility"
"GO:0001960",0.181286764937183,0.0104253101981835,0.740598866754453,0.382099873572856,NA,NA,NA,NA,"negative regulation of cytokine-mediated signaling pathway"
"GO:0009994",0.181286764937183,0.154183207074076,0.740598866754453,0.741237902392923,NA,NA,NA,NA,"oocyte differentiation"
"GO:0010762",0.181286764937183,0.399898871946511,NA,0.741237902392923,0.129581866078338,NA,NA,0.141814491084224,"regulation of fibroblast migration"
"GO:0014075",0.181286764937183,0.754312703661138,NA,0.741237902392923,NA,NA,NA,0.141814491084224,"response to amine"
"GO:0030574",0.181286764937183,0.0451788691511607,0.740598866754453,0.382099873572856,NA,NA,0.143837100087429,NA,"collagen catabolic process"
"GO:0031424",0.181286764937183,0.154183207074076,0.740598866754453,0.741237902392923,0.129581866078338,NA,NA,NA,"keratinization"
"GO:0055069",0.181286764937183,0.00194577292121759,0.381247397459565,0.142554085738143,NA,NA,NA,NA,"zinc ion homeostasis"
"GO:0060042",0.181286764937183,0.399898871946511,0.381247397459565,0.382099873572856,NA,NA,NA,0.141814491084224,"retina morphogenesis in camera-type eye"
"GO:0060412",0.181286764937183,0.754312703661138,0.381247397459565,0.741237902392923,0.129581866078338,NA,NA,NA,"ventricular septum morphogenesis"
"GO:0070231",0.181286764937183,0.399898871946511,0.381247397459565,0.741237902392923,0.129581866078338,0.233890572757119,NA,NA,"T cell apoptotic process"
"GO:0070979",0.181286764937183,0.754312703661138,0.142008376292049,NA,NA,NA,NA,NA,"protein K11-linked ubiquitination"
"GO:1903115",0.181286764937183,NA,NA,NA,0.129581866078338,NA,NA,0.141814491084224,"regulation of actin filament-based movement"
"GO:2000677",0.181286764937183,NA,0.381247397459565,NA,NA,NA,0.143837100087429,NA,"regulation of transcription regulatory region DNA binding"
"GO:0031668",0.181474060270858,0.06998363591803,0.373929614424338,0.0984745666471009,0.233281234512695,0.526753172031212,0.645281547370178,NA,"cellular response to extracellular stimulus"
"GO:0006954",0.182315201744804,6.81770270673119e-06,0.940287998449292,2.00149751642347e-05,0.211652438620008,0.188504211667669,0.26189470222282,0.525550679811695,"inflammatory response"
"GO:0001837",0.182467908305031,0.81129294177195,0.78987496686238,0.790889853007843,0.354682847803705,0.202827006562826,NA,NA,"epithelial to mesenchymal transition"
"GO:0007272",0.182467908305031,0.138266071636514,0.599342330524875,0.924363844650694,NA,0.202827006562826,NA,NA,"ensheathment of neurons"
"GO:0008366",0.182467908305031,0.138266071636514,0.599342330524875,0.924363844650694,NA,0.202827006562826,NA,NA,"axon ensheathment"
"GO:0009566",0.182467908305031,0.630011949930812,0.399001965871438,0.234061158716893,0.0702510040469442,0.568675666411078,NA,0.382875078833211,"fertilization"
"GO:0098876",0.182990590401965,0.475794016797718,0.669478951726124,0.125574629752454,0.302658637209235,0.150268867410074,NA,0.327829627914652,"vesicle-mediated transport to the plasma membrane"
"GO:0009617",0.183457804525145,0.0224788686820038,0.786292573611058,0.0159666798182347,0.0291406455717159,0.387906246963177,NA,0.137630528404885,"response to bacterium"
"GO:0018212",0.183457804525145,0.369296967655259,0.0906366845212693,0.321182959729163,0.693434489578671,0.185513428278754,0.142207039112972,NA,"peptidyl-tyrosine modification"
"GO:0038127",0.183731197363139,0.937656169046622,0.672535942382406,0.337299279841265,0.0214925333905412,0.105497656898736,NA,NA,"ERBB signaling pathway"
"GO:0002456",0.18429893956759,0.151686310470616,0.871308616659105,0.137933002184366,NA,0.33290779164845,NA,0.207352370276275,"T cell mediated immunity"
"GO:0022600",0.18429893956759,0.881503393254047,0.322253557628583,0.6012328403613,NA,0.0610360286916648,0.210189185291871,NA,"digestive system process"
"GO:0071384",0.18429893956759,0.344026852914359,NA,0.137933002184366,NA,0.33290779164845,NA,NA,"cellular response to corticosteroid stimulus"
"GO:0031330",0.186538139745375,0.30320849572184,0.779850134225893,0.878510297450626,0.235176750435499,0.100726824651234,0.647345682255874,0.641716223476703,"negative regulation of cellular catabolic process"
"GO:0009260",0.187953291626084,0.270531333484892,0.324488183515176,0.228499262378358,0.32825966923087,0.390566708049982,0.0420854827913606,0.000292259142469462,"ribonucleotide biosynthetic process"
"GO:1903749",0.189998909040388,0.988698796921168,0.608639043630534,0.41025515941407,0.358012133566172,0.0100594088245271,NA,0.386382696870623,"positive regulation of establishment of protein localization to mitochondrion"
"GO:0002027",0.190249888503364,0.54413946640605,0.939331972289724,0.0541948745029269,0.250394168594129,NA,NA,NA,"regulation of heart rate"
"GO:0002431",0.190249888503364,0.0221182503200479,0.1357595758642,0.765431720597569,0.0332733071086385,0.104424690070266,NA,0.272106327963145,"Fc receptor mediated stimulatory signaling pathway"
"GO:0006942",0.190249888503364,0.54413946640605,0.939331972289724,0.291181299442113,0.250394168594129,0.424949579003887,NA,0.272106327963145,"regulation of striated muscle contraction"
"GO:0030516",0.19136447013763,0.149179293965479,0.678859071482489,NA,0.0511504869755556,0.504388755590915,NA,0.0607459502455979,"regulation of axon extension"
"GO:0030856",0.19136447013763,0.4868969575089,0.678859071482489,0.264722790270706,0.306251610784001,NA,NA,0.33164510902421,"regulation of epithelial cell differentiation"
"GO:0120034",0.19136447013763,0.70418156352968,0.131090451732798,0.680043072300463,0.306251610784001,NA,NA,0.33164510902421,"positive regulation of plasma membrane bounded cell projection assembly"
"GO:0017157",0.191695372402027,0.0739920891380228,0.782220389750187,0.783534131609274,NA,0.375903401432916,NA,0.0391204390612085,"regulation of exocytosis"
