"OR","pval","FDR","Bonf","Drug","Database","numGenesSet","numGenesSig"
1.4357424538385,0.560841141422389,0.68547250618292,1,"NADP(+)","dsigdb",49,6
1.27209103027995,0.564371069921411,0.687896268608455,1,"methylbenzethonium-chloride","dsigdb",100,11
1.81533879374535,0.567262260213189,0.687896268608455,1,"aa-861","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"cytochalasin-D","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"dydrogesterone","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"FLUORANTHENE","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"ketoprofen","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"KN-62","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"Lonafarnib","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"norfloxacin","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"usnic-acid","dsigdb",20,3
1.81533879374535,0.567262260213189,0.687896268608455,1,"Ziprasidone","dsigdb",20,3
2.28571428571429,0.577657594250433,0.697031987400557,1,"2-Chloroadenosine","dsigdb",11,2
2.28571428571429,0.577657594250433,0.697031987400557,1,"acetylcholine","dsigdb",11,2
2.28571428571429,0.577657594250433,0.697031987400557,1,"dantrolene","dsigdb",11,2
2.28571428571429,0.577657594250433,0.697031987400557,1,"HEXACHLOROBENZENE","dsigdb",11,2
2.28571428571429,0.577657594250433,0.697031987400557,1,"L-741,626","dsigdb",11,2
2.28571428571429,0.577657594250433,0.697031987400557,1,"naltrexone","dsigdb",11,2
2.28571428571429,0.577657594250433,0.697031987400557,1,"norethindrone","dsigdb",11,2
1.32778355879292,0.585714691025006,0.706254277367494,1,"minocycline","dsigdb",70,8
0.628778093515887,0.587656294426454,0.708094686923749,1,"fluticasone","dsigdb",52,3
1.58270752993708,0.589103604140753,0.708836729047272,1,"2-ketoglutaric-acid","dsigdb",30,4
1.58270752993708,0.589103604140753,0.708836729047272,1,"BX-517-Analog-(compound-7b)","dsigdb",30,4
1.40303990779427,0.59500288612267,0.715388790747182,1,"JWE-035","dsigdb",50,6
1.4697541107256,0.595388090363784,0.715388790747182,1,"4-aminopyridine","dsigdb",40,5
1.18026391978789,0.596012686855227,0.715634951470537,1,"tonzonium-bromide","dsigdb",175,18
0.428016332982086,0.614011418235747,0.735302335551275,1,"FLUPHENAZINE","dsigdb",25,1
0.428016332982086,0.614011418235747,0.735302335551275,1,"SB-203580","dsigdb",25,1
0,0.614117610454555,0.735302335551275,1,"GBR-12909-dihydrochloride","dsigdb",11,0
0,0.614117610454555,0.735302335551275,1,"Prolinedithiocarbamate","dsigdb",11,0
1.25495487352968,0.621369428615404,0.743463070729308,1,"pentetrazol","dsigdb",92,10
1.71439873417722,0.623978955694888,0.743974908713135,1,"Acetovanillone","dsigdb",21,3
1.71439873417722,0.623978955694888,0.743974908713135,1,"calyculin-A","dsigdb",21,3
1.71439873417722,0.623978955694888,0.743974908713135,1,"dapsone","dsigdb",21,3
1.71439873417722,0.623978955694888,0.743974908713135,1,"Evodiamine","dsigdb",21,3
1.71439873417722,0.623978955694888,0.743974908713135,1,"Tributyltin","dsigdb",21,3
1.37179080824089,0.629345280953229,0.749848849773064,1,"Nickelous-acetate","dsigdb",51,6
1.42885427666315,0.634228565625372,0.754491187434254,1,"artemisinin","dsigdb",41,5
5.14199157007376,0.634505949557434,0.754491187434254,1,"tcpobop","dsigdb",3,1
1.52401055408971,0.634569127730628,0.754491187434254,1,"nortriptyline","dsigdb",31,4
1.1907841374926,0.641793726908166,0.762499028900389,1,"buflomedil","dsigdb",135,14
0.655601939132777,0.642198595601735,0.762499028900389,1,"quinisocaine","dsigdb",50,3
1.2861581173982,0.642777180259491,0.762654900725423,1,"Palbociclib","dsigdb",72,8
0.446648646172172,0.651958958782788,0.772473957418105,1,"isoliquiritigenin","dsigdb",24,1
0.446648646172172,0.651958958782788,0.772473957418105,1,"Methyl-4-methoxycinnamate","dsigdb",24,1
2.05703742751713,0.657726122807148,0.778765999573742,1,"noscapine","dsigdb",12,2
1.34190036518983,0.663786421301523,0.785396147341496,1,"bisindolylmaleimide-i","dsigdb",52,6
0,0.667087758217333,0.788754942968484,1,"doxepin","dsigdb",10,0
0.770245641838352,0.669084459946405,0.790567570484144,1,"gefitinib","dsigdb",86,6
1.39016524444191,0.673081707597531,0.794739827876586,1,"cadmium-acetate","dsigdb",42,5
0.828096449734456,0.673995427961663,0.795267961712551,1,"tetrahydropalmatine","dsigdb",134,10
1.46950621937429,0.679860415438966,0.799065071788657,1,"Diquat-dication","dsigdb",32,4
1.62408394403731,0.680025465786124,0.799065071788657,1,"Equol","dsigdb",22,3
1.62408394403731,0.680025465786124,0.799065071788657,1,"Gadodiamide-hydrate","dsigdb",22,3
1.62408394403731,0.680025465786124,0.799065071788657,1,"lonidamine","dsigdb",22,3
1.62408394403731,0.680025465786124,0.799065071788657,1,"methacholine","dsigdb",22,3
1.62408394403731,0.680025465786124,0.799065071788657,1,"montelukast","dsigdb",22,3
0.720788779336203,0.682114500053159,0.800416533097479,1,"clomifene","dsigdb",61,4
0.720788779336203,0.682114500053159,0.800416533097479,1,"isoflupredone","dsigdb",61,4
1.28600687103594,0.684721494019675,0.802923072423346,1,"GPCR","IDG",63,7
1.2104755083611,0.696632706172543,0.816329047439303,1,"Oxazolone","dsigdb",95,10
1.19138046387154,0.705672746616777,0.826354418256597,1,"metoclopramide","dsigdb",106,11
1.35351247707442,0.71184043022414,0.83300475877293,1,"CISPLATIN","DGI",43,5
1.41876080429442,0.724818399854233,0.845869522074927,1,"(3s)-3-Cyclopentyl-6-Methyl-7-[(4-Methylpiperazin-1-Yl)sulfonyl]-3,4-Dihydro-2h-1,2,4-Benzothiadiazine-1,1-Dioxide","dsigdb",33,4
1.41876080429442,0.724818399854233,0.845869522074927,1,"5182598","dsigdb",33,4
1.41876080429442,0.724818399854233,0.845869522074927,1,"beclometasone","dsigdb",33,4
1.41876080429442,0.724818399854233,0.845869522074927,1,"Fenson","dsigdb",33,4
0,0.726775545583076,0.846573499394826,1,"Mevastatin","dsigdb",9,0
0.700409953970081,0.731931080433686,0.846573499394826,1,"Elesclomol","dsigdb",47,3
0.700409953970081,0.731931080433686,0.846573499394826,1,"meglumine","dsigdb",47,3
1.2858557844691,0.732658908980916,0.846573499394826,1,"IC","IDG",54,6
1.86993817990128,0.734495064593006,0.846573499394826,1,"84625-61-6","dsigdb",13,2
1.86993817990128,0.734495064593006,0.846573499394826,1,"alprenolol","dsigdb",13,2
1.86993817990128,0.734495064593006,0.846573499394826,1,"felbamate","dsigdb",13,2
1.86993817990128,0.734495064593006,0.846573499394826,1,"formononetin","dsigdb",13,2
1.86993817990128,0.734495064593006,0.846573499394826,1,"Isotretinoin","dsigdb",13,2
1.86993817990128,0.734495064593006,0.846573499394826,1,"Lopinavir","dsigdb",13,2
1.86993817990128,0.734495064593006,0.846573499394826,1,"pyrilamine","dsigdb",13,2
1.54280063291139,0.73513536399865,0.846573499394826,1,"amsacrine","dsigdb",23,3
1.54280063291139,0.73513536399865,0.846573499394826,1,"Benzyl-butyl-phthalate","dsigdb",23,3
1.54280063291139,0.73513536399865,0.846573499394826,1,"bupropion","dsigdb",23,3
1.54280063291139,0.73513536399865,0.846573499394826,1,"gemfibrozil","dsigdb",23,3
1.54280063291139,0.73513536399865,0.846573499394826,1,"halcinonide","dsigdb",23,3
1.54280063291139,0.73513536399865,0.846573499394826,1,"PRASTERONE","dsigdb",23,3
1.54280063291139,0.73513536399865,0.846573499394826,1,"Tyrphostin-B48","dsigdb",23,3
0.489236790606654,0.735352112964069,0.846573499394826,1,"chlorpropamide","dsigdb",22,1
0.489236790606654,0.735352112964069,0.846573499394826,1,"octopamine","dsigdb",22,1
1.24153422760079,0.747254057524736,0.859695120161724,1,"vanoxerine","dsigdb",65,7
1.3187393388027,0.75040629051425,0.859840541214245,1,"ethopropazine","dsigdb",44,5
1.3187393388027,0.75040629051425,0.859840541214245,1,"ifosfamide","dsigdb",44,5
1.3187393388027,0.75040629051425,0.859840541214245,1,"Metformin-hydrochloride","dsigdb",44,5
1.3187393388027,0.75040629051425,0.859840541214245,1,"norcyclobenzaprine","dsigdb",44,5
1.3187393388027,0.75040629051425,0.859840541214245,1,"PHA-793887","dsigdb",44,5
1.3187393388027,0.75040629051425,0.859840541214245,1,"silibinin","dsigdb",44,5
1.14316012725345,0.762885059537815,0.873552066159822,1,"hyoscyamine","dsigdb",130,13
1.37139841688654,0.769303042034692,0.879129816802379,1,"Calcifediol","dsigdb",34,4
1.37139841688654,0.769303042034692,0.879129816802379,1,"Guanidine-hydrochloride","dsigdb",34,4
1.37139841688654,0.769303042034692,0.879129816802379,1,"oxidopamine","dsigdb",34,4
1.16902882718129,0.772468809840351,0.882156276475418,1,"hycanthone","dsigdb",98,10
0.89790446009594,0.774690193764306,0.884100923941193,1,"R-atenolol","dsigdb",199,16
1.22042856630953,0.778428291024525,0.887772733242017,1,"SODIUM-BICARBONATE","dsigdb",66,7
1.28570485744456,0.78868939341706,0.895147958733556,1,"136572-09-3","dsigdb",45,5
1.28570485744456,0.78868939341706,0.895147958733556,1,"DEOXYCHOLIC-ACID","dsigdb",45,5
1.46925858951175,0.789095238695915,0.895147958733556,1,"1-HYDROXYPYRENE","dsigdb",24,3
1.46925858951175,0.789095238695915,0.895147958733556,1,"6-Thioguanine","dsigdb",24,3
1.46925858951175,0.789095238695915,0.895147958733556,1,"androstenedione","dsigdb",24,3
1.46925858951175,0.789095238695915,0.895147958733556,1,"mecamylamine","dsigdb",24,3
1.46925858951175,0.789095238695915,0.895147958733556,1,"TAXIFOLIN","dsigdb",24,3
1.46925858951175,0.789095238695915,0.895147958733556,1,"ZINC-SULFIDE","dsigdb",24,3
0,0.794622990916006,0.900819281590286,1,"AM-404","dsigdb",8,0
0.77534723950814,0.796252687062175,0.902066997635222,1,"ceforanide","dsigdb",57,4
3.42781875658588,0.798143879175653,0.902410685672738,1,"Calcipotriol","dsigdb",4,1
3.42781875658588,0.798143879175653,0.902410685672738,1,"Hydroxyflutamide","dsigdb",4,1
3.42781875658588,0.798143879175653,0.902410685672738,1,"ZILEUTON","dsigdb",4,1
1.23429477020602,0.801053478630581,0.905100186259205,1,"semustine","dsigdb",56,6
0.930300566829938,0.802405548126472,0.906027456659361,1,"thioguanosine","dsigdb",313,26
1.7140221402214,0.807666416676184,0.910761402402708,1,"bleomycin","dsigdb",14,2
1.7140221402214,0.807666416676184,0.910761402402708,1,"Trifluridine","dsigdb",14,2
1.32709166737595,0.813192217099388,0.915781195610606,1,"clobetasol","dsigdb",35,4
1.32709166737595,0.813192217099388,0.915781195610606,1,"propylthiouracil","dsigdb",35,4
1.1755533731208,0.815445699747168,0.917712817207208,1,"5707885","dsigdb",78,8
0.815356765726354,0.82130775684348,0.923700346581882,1,"PHA-00767505E","dsigdb",68,5
1.25428181420146,0.826608204742788,0.927825535935782,1,"baicalein","dsigdb",46,5
1.25428181420146,0.826608204742788,0.927825535935782,1,"DL-Homocysteine","dsigdb",46,5
1.25428181420146,0.826608204742788,0.927825535935782,1,"imidurea","dsigdb",46,5
0.540790860185237,0.829809098296786,0.930805600392118,1,"ethinyl-estradiol","dsigdb",20,1
1.1802932104114,0.840350139141924,0.939242328853921,1,"PD0332991","dsigdb",68,7
1.40240218642117,0.841737406738294,0.939242328853921,1,"Antimycin-A","dsigdb",25,3
1.40240218642117,0.841737406738294,0.939242328853921,1,"betamethasone","dsigdb",25,3
1.40240218642117,0.841737406738294,0.939242328853921,1,"kenpaullone","dsigdb",25,3
1.40240218642117,0.841737406738294,0.939242328853921,1,"mycophenolate-mofetil","dsigdb",25,3
1.40240218642117,0.841737406738294,0.939242328853921,1,"ofloxacin","dsigdb",25,3
1.40240218642117,0.841737406738294,0.939242328853921,1,"oxozinc","dsigdb",25,3
1.40240218642117,0.841737406738294,0.939242328853921,1,"phenylarsine-oxide","dsigdb",25,3
0.82855026058521,0.849800313355309,0.947619054460956,1,"ANTIMONY-POTASSIUM-TARTRATE","dsigdb",67,5
0.893318295854719,0.854286794518966,0.95199933637571,1,"Zinc-acetate-dihydrate","dsigdb",125,10
1.28555408970976,0.856380499899868,0.953086652956446,1,"Methyl-viologen","dsigdb",36,4
1.28555408970976,0.856380499899868,0.953086652956446,1,"pizotifen","dsigdb",36,4
1.1427815970386,0.872401836455317,0.969225070204332,1,"perphenazine","dsigdb",80,8
0,0.872586793409765,0.969225070204332,1,"Candesartan-cilexetil","dsigdb",7,0
0,0.872586793409765,0.969225070204332,1,"testosterone-propionate","dsigdb",7,0
0.708632505044262,0.875230467777184,0.969830901631615,1,"benzthiazide","dsigdb",31,2
0.708632505044262,0.875230467777184,0.969830901631615,1,"cacodylic-acid","dsigdb",31,2
1.5820931835692,0.877113929804076,0.969830901631615,1,"2,3-diformyloxypropyl-formate","dsigdb",15,2
1.5820931835692,0.877113929804076,0.969830901631615,1,"Benzo(a)pyrene-7,8-dihydrodiol","dsigdb",15,2
1.5820931835692,0.877113929804076,0.969830901631615,1,"CYPROTERONE-ACETATE","dsigdb",15,2
1.5820931835692,0.877113929804076,0.969830901631615,1,"DACTINOMYCIN","dsigdb",15,2
1.5820931835692,0.877113929804076,0.969830901631615,1,"N-formylmethionylleucylphenylalanine","dsigdb",15,2
1.34135938359934,0.892933292446667,0.983495648334345,1,"cisapride","dsigdb",26,3
1.34135938359934,0.892933292446667,0.983495648334345,1,"danthron","dsigdb",26,3
1.34135938359934,0.892933292446667,0.983495648334345,1,"loratadine","dsigdb",26,3
1.34135938359934,0.892933292446667,0.983495648334345,1,"methoxsalen","dsigdb",26,3
1.34135938359934,0.892933292446667,0.983495648334345,1,"pentamidine","dsigdb",26,3
1.34135938359934,0.892933292446667,0.983495648334345,1,"STYRENE","dsigdb",26,3
1.24653394099304,0.898777903270276,0.986866834164451,1,"2,4-Dinitrofluorobenzene","dsigdb",37,4
1.24653394099304,0.898777903270276,0.986866834164451,1,"Coenzyme-Q10","dsigdb",37,4
1.24653394099304,0.898777903270276,0.986866834164451,1,"D-Penicillamine","dsigdb",37,4
1.11520367183018,0.899466897531705,0.986866834164451,1,"caffeic-acid","dsigdb",92,9
1.11520367183018,0.899466897531705,0.986866834164451,1,"cefalotin","dsigdb",92,9
1.11520367183018,0.899466897531705,0.986866834164451,1,"LUCANTHONE","dsigdb",92,9
1.19582033840033,0.901067009180041,0.987400027053517,1,"loxapine","dsigdb",48,5
1.1642496187543,0.901690229983769,0.987400027053517,1,"H-89","dsigdb",59,6
1.1642496187543,0.901690229983769,0.987400027053517,1,"ronidazole","dsigdb",59,6
1.04959379696382,0.903443318844456,0.988684761636584,1,"flunixin","dsigdb",270,25
0.887949260042283,0.909735587217633,0.994932120722299,1,"fendiline","dsigdb",88,7
0.733978462233602,0.918260012218515,0.999999999999999,1,"malathion","dsigdb",30,2
0.733978462233602,0.918260012218515,0.999999999999999,1,"NORDIHYDROGUAIARETIC-ACID","dsigdb",30,2
0.838813203381617,0.923394254041268,0.999999999999999,1,"miconazole","dsigdb",53,4
0.88073352954494,0.923408268224593,0.999999999999999,1,"succinylsulfathiazole","dsigdb",76,6
2.57073234984194,0.92887992534642,0.999999999999999,1,"Diclofenac-sodium","dsigdb",5,1
2.57073234984194,0.92887992534642,0.999999999999999,1,"Dienogest","dsigdb",5,1
2.57073234984194,0.92887992534642,0.999999999999999,1,"ETHYNODIOL-DIACETATE","dsigdb",5,1
1.20980909514201,0.940308608224845,0.999999999999999,1,"fluphenazine","dsigdb",38,4
1.20980909514201,0.940308608224845,0.999999999999999,1,"rimexolone","dsigdb",38,4
1.28540348101266,0.942587521538315,0.999999999999999,1,"capsazepine","dsigdb",27,3
1.28540348101266,0.942587521538315,0.999999999999999,1,"choline","dsigdb",27,3
1.28540348101266,0.942587521538315,0.999999999999999,1,"protriptyline","dsigdb",27,3
1.46901122072445,0.942825696724132,0.999999999999999,1,"15442-64-5","dsigdb",16,2
1.46901122072445,0.942825696724132,0.999999999999999,1,"AG-213","dsigdb",16,2
1.46901122072445,0.942825696724132,0.999999999999999,1,"Ici-118551","dsigdb",16,2
1.10743210278094,0.961309135743453,0.999999999999999,1,"1,5-isoquinolinediol","dsigdb",72,7
0,0.963413944883554,0.999999999999999,1,"didanosine","dsigdb",6,0
0,0.963413944883554,0.999999999999999,1,"indinavir","dsigdb",6,0
0,0.963413944883554,0.999999999999999,1,"Sirolimus","dsigdb",6,0
1.12179801181386,0.966891245873367,0.999999999999999,1,"bepridil","dsigdb",61,6
1.17518281191104,0.980909714990468,0.999999999999999,1,"naringenin","dsigdb",39,4
1.17518281191104,0.980909714990468,0.999999999999999,1,"O-XYLENE","dsigdb",39,4
1.23392405063291,0.990632722331591,0.999999999999999,1,"EMBELIN","dsigdb",28,3
1.23392405063291,0.990632722331591,0.999999999999999,1,"niflumic-acid","dsigdb",28,3
0.874597204289002,0.991567357394222,0.999999999999999,1,"FCCP","dsigdb",51,4
0.874597204289002,0.991567357394222,0.999999999999999,1,"THIOACETAMIDE","dsigdb",51,4
0.642287934668072,0.99513521966099,0.999999999999999,1,"dienestrol","dsigdb",17,1
0.642287934668072,0.99513521966099,0.999999999999999,1,"proadifen","dsigdb",17,1
0.642287934668072,0.99513521966099,0.999999999999999,1,"sodium-azide","dsigdb",17,1
0.685142255005269,0.999999999998729,0.999999999999999,1,"clemastine","dsigdb",16,1
0.685142255005269,0.999999999998729,0.999999999999999,1,"deltamethrin","dsigdb",16,1
0.685142255005269,0.999999999998729,0.999999999999999,1,"DIAMIDE","dsigdb",16,1
0.934476482421688,0.9999999999989,0.999999999999999,1,"CARBARYL","dsigdb",12,1
0.934476482421688,0.9999999999989,0.999999999999999,1,"CYPROHEPTADINE","dsigdb",12,1
0.934476482421688,0.9999999999989,0.999999999999999,1,"methysergide","dsigdb",12,1
0.934476482421688,0.9999999999989,0.999999999999999,1,"phenylbutazone","dsigdb",12,1
1.713645943098,0.99999999999891,0.999999999999999,1,"2-arachidonoylglycerol","dsigdb",7,1
1.713645943098,0.99999999999891,0.999999999999999,1,"thiabendazole","dsigdb",7,1
1.28525303110174,0.99999999999894,0.999999999999999,1,"4-Aminobenzohydrazide","dsigdb",18,2
1.28525303110174,0.99999999999894,0.999999999999999,1,"Honokiol","dsigdb",18,2
1.28525303110174,0.99999999999894,0.999999999999999,1,"serotonin","dsigdb",18,2
1.28525303110174,0.99999999999894,0.999999999999999,1,"sulfaphenazole","dsigdb",18,2
1.28525303110174,0.99999999999894,0.999999999999999,1,"zaprinast","dsigdb",18,2
1.14232999472852,0.999999999999136,0.999999999999999,1,"AG1478","dsigdb",20,2
1.14232999472852,0.999999999999136,0.999999999999999,1,"Chloroethylene","dsigdb",20,2
1.14232999472852,0.999999999999136,0.999999999999999,1,"N-Oleoyldopamine","dsigdb",20,2
1.14232999472852,0.999999999999136,0.999999999999999,1,"phloretin","dsigdb",20,2
1.14232999472852,0.999999999999136,0.999999999999999,1,"SODIUM","dsigdb",20,2
1.02800632911392,0.999999999999157,0.999999999999999,1,"sulconazole","dsigdb",33,3
1.28510273972603,0.99999999999925,0.999999999999999,1,"4-Hexylresorcinol","dsigdb",9,1
1.28510273972603,0.99999999999925,0.999999999999999,1,"dyclonine","dsigdb",9,1
1.28510273972603,0.99999999999925,0.999999999999999,1,"Phytoestrogens","dsigdb",9,1
1.28510273972603,0.99999999999925,0.999999999999999,1,"tropicamide","dsigdb",9,1
0.934372751259295,0.999999999999273,0.999999999999999,1,"doxazosin","dsigdb",48,4
0.934372751259295,0.999999999999273,0.999999999999999,1,"isoxsuprine","dsigdb",48,4
1.02799156562994,0.999999999999312,0.999999999999999,1,"adenosine","dsigdb",22,2
1.02799156562994,0.999999999999312,0.999999999999999,1,"aminoguanidine","dsigdb",22,2
1.02799156562994,0.999999999999312,0.999999999999999,1,"labetalol","dsigdb",22,2
1.02799156562994,0.999999999999312,0.999999999999999,1,"promazine","dsigdb",22,2
0.822182393252504,0.999999999999332,0.999999999999999,1,"EXEMESTANE","dsigdb",27,2
0.822182393252504,0.999999999999332,0.999999999999999,1,"Tauroursodeoxycholic-acid","dsigdb",27,2
0,0.999999999999365,0.999999999999999,1,"chlorotrianisene","dsigdb",4,0
0,0.999999999999365,0.999999999999999,1,"nicotine","dsigdb",4,0
0.893768192340308,0.999999999999433,0.999999999999999,1,"leucovorin","dsigdb",25,2
0.917606350882486,0.999999999999481,0.999999999999999,1,"ANTIMONY","dsigdb",61,5
1.05156926406926,0.999999999999497,0.999999999999999,1,"pipemidic-acid","dsigdb",97,9
1.02797681770284,0.999999999999513,0.999999999999999,1,"4-Methylpyrazole","dsigdb",11,1
1.02797681770284,0.999999999999513,0.999999999999999,1,"carbidopa","dsigdb",11,1
1.02797681770284,0.999999999999513,0.999999999999999,1,"DESOGESTREL","dsigdb",11,1
1.02797681770284,0.999999999999513,0.999999999999999,1,"fenvalerate","dsigdb",11,1
1.02797681770284,0.999999999999513,0.999999999999999,1,"Galangin","dsigdb",11,1
1.02797681770284,0.999999999999513,0.999999999999999,1,"sulfinpyrazone","dsigdb",11,1
1.02797681770284,0.999999999999513,0.999999999999999,1,"timolol","dsigdb",11,1
0.978989381730552,0.999999999999542,0.999999999999999,1,"EGTA","dsigdb",23,2
0.978989381730552,0.999999999999542,0.999999999999999,1,"juglone","dsigdb",23,2
0,0.999999999999551,0.999999999999999,1,"fluoxymesterone","dsigdb",2,0
0,0.999999999999551,0.999999999999999,1,"methyltestosterone","dsigdb",2,0
0,0.999999999999551,0.999999999999999,1,"Thioperamide","dsigdb",2,0
1.04907010322608,0.999999999999553,0.999999999999999,1,"chitosamine","dsigdb",54,5
0.988394525221347,0.999999999999632,0.999999999999999,1,"5155877","dsigdb",57,5
0.988394525221347,0.999999999999632,0.999999999999999,1,"trimipramine","dsigdb",57,5
1.00564182194617,0.999999999999634,0.999999999999999,1,"mepacrine","dsigdb",101,9
0,0.999999999999682,0.999999999999999,1,"formestane","dsigdb",1,0
0.934407364787112,0.999999999999797,0.999999999999999,1,"apomorphine","dsigdb",36,3
0.934407364787112,0.999999999999797,0.999999999999999,1,"gabapentin","dsigdb",36,3
1.018810123683,0.999999999999809,0.999999999999999,1,"fenbendazole","dsigdb",122,11
0,0.999999999999818,0.999999999999999,1,"N-Hydroxy-phip","dsigdb",3,0
0,0.999999999999818,0.999999999999999,1,"Plerixafor","dsigdb",3,0
1.00289593924963,0.999999999999846,0.999999999999999,1,"3,4-Dihydro-2-phenyl-2H-1-benzopyran-3,4-diol","dsigdb",45,4
0,0.999999999999861,0.999999999999999,1,"Dofetilide","dsigdb",5,0
0,0.999999999999861,0.999999999999999,1,"hydroxyprogesterone","dsigdb",5,0
0,0.999999999999861,0.999999999999999,1,"NORGESTIMATE","dsigdb",5,0
0,0.999999999999861,0.999999999999999,1,"oxybenzone","dsigdb",5,0
1.14240506329114,0.999999999999875,0.999999999999999,1,"Leptomycin-B","dsigdb",30,3
1.14240506329114,0.999999999999875,0.999999999999999,1,"piceatannol","dsigdb",30,3
1.02806553911205,0.999999999999876,0.999999999999999,1,"verapamil","dsigdb",77,7
0.994793793385055,0.9999999999999,0.999999999999999,1,"nifuroxazide","dsigdb",34,3
0.99174987307497,0.999999999999915,0.999999999999999,1,"harmine","dsigdb",375,33
0.856559536354057,0.999999999999917,0.999999999999999,1,"dextromethorphan","dsigdb",13,1
0.856559536354057,0.999999999999917,0.999999999999999,1,"Rescinnamin","dsigdb",13,1
0.856559536354057,0.999999999999917,0.999999999999999,1,"scopoletin","dsigdb",13,1
0.734118621104923,0.999999999999924,0.999999999999999,1,"droperidol","dsigdb",15,1
0.96365704113924,0.999999999999955,0.999999999999999,1,"tolazamide","dsigdb",35,3
0.906878257632167,0.999999999999957,0.999999999999999,1,"sulfasalazine","dsigdb",37,3
0.948726075825918,0.999999999999975,0.999999999999999,1,"glycocholic-acid","dsigdb",71,6
1.08223857797528,0.999999999999988,0.999999999999999,1,"fluvastatin","dsigdb",42,4
1.08223857797528,0.999999999999988,0.999999999999999,1,"tolbutamide","dsigdb",42,4
1.14248021108179,0.999999999999989,0.999999999999999,1,"clofazimine","dsigdb",40,4
1.14248021108179,0.999999999999989,0.999999999999999,1,"ETHYLBENZENE","dsigdb",40,4
1.10154837251356,0.99999999999999,0.999999999999999,1,"bisindolylmaleimide-iv","dsigdb",31,3
1.10154837251356,0.99999999999999,0.999999999999999,1,"fluorometholone","dsigdb",31,3
1.10154837251356,0.99999999999999,0.999999999999999,1,"indoprofen","dsigdb",31,3
1.06350938454823,0.999999999999991,0.999999999999999,1,"DL-Valine","dsigdb",32,3
1.18640457643622,0.999999999999991,0.999999999999999,1,"Crystal-violet","dsigdb",29,3
1.1422550052687,0.999999999999992,0.999999999999999,1,"irbesartan","dsigdb",10,1
1.1422550052687,0.999999999999992,0.999999999999999,1,"isradipine","dsigdb",10,1
1.1422550052687,0.999999999999992,0.999999999999999,1,"methylergonovine","dsigdb",10,1
1.1422550052687,0.999999999999992,0.999999999999999,1,"SERTINDOLE","dsigdb",10,1
1.46876411259973,0.999999999999993,0.999999999999999,1,"dicyclomine","dsigdb",8,1
1.46876411259973,0.999999999999993,0.999999999999999,1,"Hydroxychlor","dsigdb",8,1
1.46876411259973,0.999999999999993,0.999999999999999,1,"ketotifen","dsigdb",8,1
1.46876411259973,0.999999999999993,0.999999999999999,1,"Phenelzine","dsigdb",8,1
1.46876411259973,0.999999999999993,0.999999999999999,1,"Raltitrexed","dsigdb",8,1
1.46876411259973,0.999999999999993,0.999999999999999,1,"U0126","dsigdb",8,1
2.05648050579557,0.999999999999994,0.999999999999999,1,"(+)-NIGULDIPINE","dsigdb",6,1
2.05648050579557,0.999999999999994,0.999999999999999,1,"Levonorgestrel","dsigdb",6,1
2.05648050579557,0.999999999999994,0.999999999999999,1,"NSC267099","dsigdb",6,1
2.05648050579557,0.999999999999994,0.999999999999999,1,"TRIAMCINOLONE-ACETONIDE","dsigdb",6,1
0.934441941822016,0.999999999999995,0.999999999999999,1,"spermidine","dsigdb",24,2
0.934441941822016,0.999999999999995,0.999999999999999,1,"triamterene","dsigdb",24,2
0.856483921982077,0.999999999999996,0.999999999999999,1,"2-CHLOROETHYL-ETHYL-SULFIDE","dsigdb",26,2
1.08215187415032,0.999999999999996,0.999999999999999,1,"spironolactone","dsigdb",21,2
1.06830028776089,0.999999999999996,0.999999999999999,1,"zidovudine","dsigdb",85,8
0.790519443655975,0.999999999999997,0.999999999999999,1,"butein","dsigdb",28,2
1.20958789419827,0.999999999999997,0.999999999999999,1,"AMPHETAMINE","dsigdb",19,2
1.20958789419827,0.999999999999997,0.999999999999999,1,"chloroxine","dsigdb",19,2
1.20958789419827,0.999999999999997,0.999999999999999,1,"purvalanol-A","dsigdb",19,2
1.20958789419827,0.999999999999997,0.999999999999999,1,"ribavirin","dsigdb",19,2
1.20958789419827,0.999999999999997,0.999999999999999,1,"salubrinal","dsigdb",19,2
1.20958789419827,0.999999999999997,0.999999999999999,1,"Tyrphostin-23","dsigdb",19,2
1.11765988705753,0.999999999999998,0.999999999999999,1,"albendazole","dsigdb",51,5
1.37100685292567,0.999999999999998,0.999999999999999,1,"Anacardic-acid-C15:3","dsigdb",17,2
1.37100685292567,0.999999999999998,0.999999999999999,1,"iodoacetamide","dsigdb",17,2
1.37100685292567,0.999999999999998,0.999999999999999,1,"patulin","dsigdb",17,2
1.37100685292567,0.999999999999998,0.999999999999999,1,"prednisone","dsigdb",17,2
1.01247228381375,0.999999999999999,0.999999999999999,1,"metoprolol","dsigdb",145,13
